Site_name,Plot_no,Site_plot_code,Date,Tree_individual_no,Tree_ID,Tree_dbh_cm,Tree_height_m,Tree_N_lianas,Liana_dbh_cm,Tree_notes,Subplot_radius_m
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2409,Artocarpus,24,NA,3,3,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2409,Artocarpus,24,NA,3,2.5,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2412,Syzygium,27,NA,4,3.5,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2412,Syzygium,27,NA,4,4.2,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2412,Syzygium,27,NA,4,4.6,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2412,Syzygium,27,NA,4,4.2,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2413,Pternandra,26,NA,3,11.9,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2413,Pternandra,26,NA,3,6.4,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2413,Pternandra,26,NA,3,3.2,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2422,Macarangapearsonii,14.3,NA,1,2.2,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2423,Teijsmanniodendron,10.2,8,1,2.5,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2425,Hopea,14.3,NA,1,3.7,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2426,Diospyros,11.1,NA,1,2.4,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2428,Tabernaemontana,32.8,18,7,5.4,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2428,Tabernaemontana,32.8,18,7,5.3,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2428,Tabernaemontana,32.8,18,7,3.9,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2428,Tabernaemontana,32.8,18,7,3.1,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2428,Tabernaemontana,32.8,18,7,2.3,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2428,Tabernaemontana,32.8,18,7,4.8,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2428,Tabernaemontana,32.8,18,7,5.4,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2429,Hopeanervosa,14.2,NA,2,2.3,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2429,Hopeanervosa,14.2,NA,2,4,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2433,Monoon,14.1,NA,1,5.2,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2436,Calophyllum,27,18,3,6.4,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2436,Calophyllum,27,18,3,5.2,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2436,Calophyllum,27,18,3,3.1,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2437,Pternandra,35,NA,2,3.4,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2437,Pternandra,35,NA,2,2.4,,30
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2445,Hopeanervosa,10.5,NA,4,8.8,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2445,Hopeanervosa,10.5,NA,4,4.8,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2445,Hopeanervosa,10.5,NA,4,4.1,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2445,Hopeanervosa,10.5,NA,4,5.2,,20
Sapi Sugut Koperasi,2,F12P2,10/05/2017,2447,Myristica,12.1,12,1,2.9,,20
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2452,Ficus,42,16,2,2,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2452,Ficus,42,16,2,2.8,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2488,Artocarpus,19,NA,3,2.7,Multiple stems,20
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2488,Artocarpus,19,NA,3,4.8,Multiple stems,20
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2488,Artocarpus,19,NA,3,3.2,Multiple stems,20
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,5.2,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,3.1,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,7.6,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,4.3,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,3.1,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,7.5,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,3.3,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,3.8,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,2.8,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,3.6,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2496,Dryobalanopslanceolata,39,NA,11,3.3,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2498,Artocarpus,41,NA,6,3.1,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2498,Artocarpus,41,NA,6,4.1,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2498,Artocarpus,41,NA,6,3.4,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2498,Artocarpus,41,NA,6,4.1,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2498,Artocarpus,41,NA,6,8.9,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2498,Artocarpus,41,NA,6,3.9,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2503,Macarangapearsonii,13.9,NA,4,4,,20
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2503,Macarangapearsonii,13.9,NA,4,2,,20
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2503,Macarangapearsonii,13.9,NA,4,2,,20
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2503,Macarangapearsonii,13.9,NA,4,2,,20
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2508,Dehaasia,41,NA,6,7.7,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2508,Dehaasia,41,NA,6,8.3,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2508,Dehaasia,41,NA,6,4.2,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2508,Dehaasia,41,NA,6,14.8,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2508,Dehaasia,41,NA,6,3.8,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2508,Dehaasia,41,NA,6,3.2,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,2,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,2,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,4,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,3,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,3.5,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,6.5,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,7,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,5,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,5,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,4.5,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,5,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,3.5,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,2,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,2,,30
Sapi Sugut Koperasi,1,F12P1,10/06/2017,2511,Shorea,40,NA,15,2,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2536,Microcos,11.2,NA,1,4.5,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2557,Scorodocarpusborneensis,55,NA,5,5,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2557,Scorodocarpusborneensis,55,NA,5,4,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2557,Scorodocarpusborneensis,55,NA,5,12,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2557,Scorodocarpusborneensis,55,NA,5,4,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2557,Scorodocarpusborneensis,55,NA,5,5.5,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2562,Crateva,14.1,NA,9,3.1,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2562,Crateva,14.1,NA,9,3,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2562,Crateva,14.1,NA,9,2,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2562,Crateva,14.1,NA,9,2,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2562,Crateva,14.1,NA,9,2,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2562,Crateva,14.1,NA,9,2.3,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2562,Crateva,14.1,NA,9,4.1,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2562,Crateva,14.1,NA,9,2,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2562,Crateva,14.1,NA,9,3.7,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2563,Palaquium,50,18,5,2.5,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2563,Palaquium,50,18,5,2,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2563,Palaquium,50,18,5,3,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2563,Palaquium,50,18,5,2,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2563,Palaquium,50,18,5,2.7,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2564,Shorea,56,35,2,5,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2564,Shorea,56,35,2,6.5,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2566,Shorea,57,35,5,5.7,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2566,Shorea,57,35,5,4.8,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2566,Shorea,57,35,5,2,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2566,Shorea,57,35,5,2,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2566,Shorea,57,35,5,3,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2568,Anisophylleacorneri,65,NA,3,5.3,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2568,Anisophylleacorneri,65,NA,3,6,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2568,Anisophylleacorneri,65,NA,3,4.5,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2574,Barringtonia,25,NA,4,5,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2574,Barringtonia,25,NA,4,6.5,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2574,Barringtonia,25,NA,4,2,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2574,Barringtonia,25,NA,4,2,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2578,Drypetes,46.8,NA,1,5.5,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2579,Archidendron,20.2,NA,1,3,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2589,Dryobalanopslanceolata,26,NA,1,10,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2590,Barringtonia,12,NA,4,3.8,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2590,Barringtonia,12,NA,4,2.8,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2590,Barringtonia,12,NA,4,2,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2590,Barringtonia,12,NA,4,2,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2593,Hydnocarpus,24.5,NA,3,2.8,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2593,Hydnocarpus,24.5,NA,3,5.7,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2593,Hydnocarpus,24.5,NA,3,4.5,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2594,Dryobalanopslanceolata,38,30,1,7,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2599,Psydrax,15,NA,1,4,Multiple stems,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2601,Shoreaparvifolia,42,30,1,5.3,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2602,Shorea,34,NA,2,2,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2602,Shorea,34,NA,2,5.4,,30
Sri Kamusan 10ha,2,F13P2,10/09/2017,2608,Hydnocarpus,18,NA,2,3.5,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2608,Hydnocarpus,18,NA,2,4.5,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2612,Dryobalanopsbeccarii,23.5,NA,1,4.5,,20
Sri Kamusan 10ha,2,F13P2,10/09/2017,2614,Diospyros,15.7,NA,1,5.6,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2621,Hopea,12,10,2,2.5,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2621,Hopea,12,10,2,2,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2622,Elaeocarpus,17.2,NA,4,5,Multiple stems. Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2622,Elaeocarpus,17.2,NA,4,2.5,Multiple stems. Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2622,Elaeocarpus,17.2,NA,4,2.5,Multiple stems. Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2622,Elaeocarpus,17.2,NA,4,2,Multiple stems. Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2628,Scleropyrum,11.5,NA,4,2.2,Sample IDed by Mike and Postar. S18. Spiny trunk,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2628,Scleropyrum,11.5,NA,4,3.5,Sample IDed by Mike and Postar. S18. Spiny trunk,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2628,Scleropyrum,11.5,NA,4,2.2,Sample IDed by Mike and Postar. S18. Spiny trunk,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2628,Scleropyrum,11.5,NA,4,3,Sample IDed by Mike and Postar. S18. Spiny trunk,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2634,Croton,11.3,NA,1,2.3,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2635,Archidendronclypearia,27,NA,2,4.5,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2635,Archidendronclypearia,27,NA,2,2.8,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2636,Lithocarpus,26.7,NA,2,8,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2636,Lithocarpus,26.7,NA,2,2.7,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2641,Prunusjavanica,28,NA,2,4,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2641,Prunusjavanica,28,NA,2,2.2,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2647,Archidendronclypearia,21.7,NA,2,5.1,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2647,Archidendronclypearia,21.7,NA,2,3.9,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2648,Elaeocarpus,15.5,NA,4,3,Multiple stems. Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2648,Elaeocarpus,15.5,NA,4,3.5,Multiple stems. Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2648,Elaeocarpus,15.5,NA,4,2,Multiple stems. Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2648,Elaeocarpus,15.5,NA,4,2.5,Multiple stems. Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2660,Croton,25.2,12,2,2,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2660,Croton,25.2,12,2,2.5,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2661,Macarangapearsonii,30,NA,2,2,Multiple stems,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2661,Macarangapearsonii,30,NA,2,2.5,Multiple stems,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2663,Elaeocarpus,23.9,15,2,7,Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2663,Elaeocarpus,23.9,15,2,3.5,Based on S7,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2666,Shorea,19.5,15,2,4,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2666,Shorea,19.5,15,2,2,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2669,Paranephelium,12.5,NA,1,2.5,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2670,Archidendron,19.6,NA,1,3,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2673,Knema,16.7,NA,3,5,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2673,Knema,16.7,NA,3,2,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2673,Knema,16.7,NA,3,4,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2674,Canarium,13.5,14,6,3.8,Multiple stems,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2674,Canarium,13.5,14,6,3.3,Multiple stems,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2674,Canarium,13.5,14,6,2.2,Multiple stems,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2674,Canarium,13.5,14,6,2,Multiple stems,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2674,Canarium,13.5,14,6,4.8,Multiple stems,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2674,Canarium,13.5,14,6,5.2,Multiple stems,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2675,Scaphium,14.2,NA,2,4.6,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2675,Scaphium,14.2,NA,2,6.8,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2692,Lithocarpus,14,NA,1,2,Multiple stems,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2698,Prunusjavanica,30,15,3,2,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2698,Prunusjavanica,30,15,3,2.8,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2698,Prunusjavanica,30,15,3,3,,30
Sri Kamusan 525ha,1,F14P1,10/10/2017,2701,Croton,12.8,NA,2,2,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2701,Croton,12.8,NA,2,2.5,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2703,Calophyllum,17.2,9,3,2,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2703,Calophyllum,17.2,9,3,3,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2703,Calophyllum,17.2,9,3,2,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2707,Macarangaconifera,19,NA,2,2.8,Multiple stems,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2707,Macarangaconifera,19,NA,2,2.5,Multiple stems,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2710,Tristaniopsis,18.5,16,1,3,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2712,Alstonia,17,NA,4,3,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2712,Alstonia,17,NA,4,2,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2712,Alstonia,17,NA,4,3.2,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2712,Alstonia,17,NA,4,2.2,,20
Sri Kamusan 525ha,1,F14P1,10/10/2017,2716,Croton,13,NA,1,6,Multiple stems,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2720,Drypetes,28,NA,1,8,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2723,Hydnocarpus,14.2,NA,1,3.4,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2724,Dehaasia,50,NA,3,3.7,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2724,Dehaasia,50,NA,3,2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2724,Dehaasia,50,NA,3,2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2750,Knemahirtella,22.2,16,1,3.4,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2753,Dryobalanopsbeccarii,25.6,NA,1,3.5,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2760,Dryobalanopsbeccarii,12.7,NA,1,3.1,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2761,Santiria,11.7,NA,3,2.4,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2761,Santiria,11.7,NA,3,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2761,Santiria,11.7,NA,3,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2775,Hopea,28.4,13,2,6,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2775,Hopea,28.4,13,2,8,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2780,Shorea,33,NA,4,4.2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2780,Shorea,33,NA,4,3,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2780,Shorea,33,NA,4,2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2780,Shorea,33,NA,4,5,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,3,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,3.3,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,3.5,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,3.8,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,4.4,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,2.4,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,6,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,4,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,2.5,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,3,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,3,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,5,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,4.5,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,3.8,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2783,Shorea,30,20,17,2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2786,Gironniera,24.8,16,6,4.5,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2786,Gironniera,24.8,16,6,2.2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2786,Gironniera,24.8,16,6,3,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2786,Gironniera,24.8,16,6,3.3,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2786,Gironniera,24.8,16,6,4.2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2786,Gironniera,24.8,16,6,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2787,Shorea,10.5,NA,5,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2787,Shorea,10.5,NA,5,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2787,Shorea,10.5,NA,5,3.2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2787,Shorea,10.5,NA,5,5,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2787,Shorea,10.5,NA,5,9,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2788,Croton,10,NA,4,3,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2788,Croton,10,NA,4,3,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2788,Croton,10,NA,4,3,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2788,Croton,10,NA,4,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2789,Gironniera,12,NA,4,3,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2789,Gironniera,12,NA,4,4,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2789,Gironniera,12,NA,4,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2789,Gironniera,12,NA,4,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2790,Shorea,60,35,7,5,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2790,Shorea,60,35,7,3,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2790,Shorea,60,35,7,3,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2790,Shorea,60,35,7,3.6,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2790,Shorea,60,35,7,3.5,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2790,Shorea,60,35,7,3.7,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2790,Shorea,60,35,7,2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2794,Semecarpusglaucas,15.6,NA,3,4,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2794,Semecarpusglaucas,15.6,NA,3,5.8,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2794,Semecarpusglaucas,15.6,NA,3,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2797,Semecarpusglaucas,15,12,1,2,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2798,Shorea,11,10,1,3.5,,20
Sri Kamusan 10ha,1,F13P1,10/11/2017,2803,Madhuca,45,NA,7,3.8,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2803,Madhuca,45,NA,7,4.2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2803,Madhuca,45,NA,7,4,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2803,Madhuca,45,NA,7,3,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2803,Madhuca,45,NA,7,2.5,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2803,Madhuca,45,NA,7,2,,30
Sri Kamusan 10ha,1,F13P1,10/11/2017,2803,Madhuca,45,NA,7,2,,30
